url,title,published_date,full_text,source,company_name,company_name_short,company_id,industry_general,industry,mean_consensus,number_of_analysts,last_closed_price,average_target_price,spread
https://www.marketscreener.com/quote/stock/QIAGEN-N-V-40135659/news/QIAGEN-NV-Jefferies-remains-Neutral-42925054/,QIAGEN NV  :  Jefferies remains Neutral,"February 08, 2023 at 01:53 am EST","In a research note, Jefferies analyst Peter Welford has maintained his recommendation on the stock with a Neutral rating. The target price is still set at EUR 42.",© MarketScreener with dpa-AFX Analyser - 2023,Qiagen N.V.,QGEN,NL0015001WM6,Equities,Biotechnology & Medical Research,OUTPERFORM,18,43.92USD,50.97USD,+16.06%
https://www.marketscreener.com/quote/stock/PFIZER-INC-23365019/news/PFIZER-INC-Berenberg-sticks-Neutral-42920724/,PFIZER INC  :  Berenberg sticks Neutral,"February 07, 2023 at 10:32 am EST","In his latest research note, analyst Kerry Holford confirms his recommendation. The broker Berenberg is keeping its Neutral rating. The target price is unchanged and still at USD 40.",© MarketScreener with dpa-AFX Analyser - 2023,"Pfizer, Inc.",PFE,US7170811035,Equities,Pharmaceuticals,OUTPERFORM,24,29.16USD,33.52USD,+14.95%
https://www.marketscreener.com/quote/stock/LINDE-PLC-46923083/news/LINDE-PLC-Receives-a-Buy-rating-from-Credit-Suisse-42920082/,LINDE PLC  :  Receives a Buy rating from Credit Suisse,"February 07, 2023 at 09:14 am EST",Analyst John Roberts from Credit Suisse research considers the stock attractive and recommends it with a Buy rating.,© MarketScreener with dpa-AFX Analyser - 2023,Linde plc,LIN,IE000S9YS762,Equities,Commodity Chemicals,OUTPERFORM,28,474.04USD,487.77USD,+2.90%
https://www.marketscreener.com/quote/stock/LINDE-PLC-46923083/news/LINDE-PLC-Baader-Bank-reaffirms-its-Sell-rating-42918980/,LINDE PLC  :  Baader Bank reaffirms its Sell rating,"February 07, 2023 at 07:54 am EST",Baader Bank is negative on the stock with a Sell rating. The target price is unchanged at EUR 280.,© MarketScreener with dpa-AFX Analyser - 2023,Linde plc,LIN,IE000S9YS762,Equities,Commodity Chemicals,OUTPERFORM,28,474.04USD,487.77USD,+2.90%
https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/AMAZON-COM-INC-JP-Morgan-reiterates-its-Buy-rating-42918945/,AMAZON COM INC  :  JP Morgan reiterates its Buy rating,"February 07, 2023 at 07:50 am EST","In his latest research note, analyst Douglas Anmuth confirms his positive recommendation. The broker JP Morgan is keeping its Buy rating. The target price is still set at USD 142.",© MarketScreener with dpa-AFX Analyser - 2023,"Amazon.com, Inc.",AMZN,US0231351067,Equities,Department Stores,BUY,63,188.82USD,220.63USD,+16.85%
https://www.marketscreener.com/quote/stock/TESLA-INC-6344549/news/TESLA-Buy-rating-from-RBC-42911148/,TESLA  :  Buy rating from RBC,"February 06, 2023 at 11:03 am EST","Analyst Tom Narayan from RBC research considers the stock attractive and recommends it with a Buy rating. The target price has been revised upwards and is now set at USD 223, compared with USD 186 previously.",© MarketScreener with dpa-AFX Analyser - 2023,"Tesla, Inc.",TSLA,US88160R1014,Equities,Auto & Truck Manufacturers,HOLD,48,217.80USD,208.92USD,-4.08%
https://www.marketscreener.com/quote/stock/ALPHABET-INC-24203373/news/Alphabet-A-UBS-remains-its-Buy-rating-42910588/,ALPHABET A  :  UBS remains its Buy rating,"February 06, 2023 at 10:09 am EST",UBS analyst Lloyd Walmsley maintains his Buy rating on the stock. The target price is being increased from USD 110 to USD 120.,© MarketScreener with dpa-AFX Analyser - 2023,Alphabet Inc.,GOOGL,US02079K3059,Equities,Internet Services,BUY,64,163.24USD,201.77USD,+23.61%
https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/AMAZON-COM-INC-Bernstein-gives-a-Buy-rating-42909112/,AMAZON COM INC  :  Bernstein gives a Buy rating,"February 06, 2023 at 07:31 am EST","In his latest research note, analyst Mark Shmulik confirms his positive recommendation. The broker Bernstein is keeping its Buy rating. The target price is still set at USD 125.",© MarketScreener with dpa-AFX Analyser - 2023,"Amazon.com, Inc.",AMZN,US0231351067,Equities,Department Stores,BUY,63,188.82USD,220.63USD,+16.85%
https://www.marketscreener.com/quote/stock/META-PLATFORMS-INC-10547141/news/META-Receives-a-Buy-rating-from-Bernstein-42909072/,META  :  Receives a Buy rating from Bernstein,"February 06, 2023 at 07:29 am EST","Bernstein is positive on the stock with a Buy rating. The target price has been revised upwards and is now set at USD 210, compared with USD 170 previously.",© MarketScreener with dpa-AFX Analyser - 2023,"Meta Platforms, Inc.",META,US30303M1027,Equities,Internet Services,BUY,69,589.95USD,600.34USD,+1.76%
https://www.marketscreener.com/quote/stock/ALPHABET-INC-24203373/news/Alphabet-A-Bernstein-reiterates-its-Buy-rating-42909060/,ALPHABET A  :  Bernstein reiterates its Buy rating,"February 06, 2023 at 07:26 am EST",Mark Shmulik from Bernstein retains his positive opinion on the stock with a Buy rating. The target price is being increased from USD 125 to USD 130.,© MarketScreener with dpa-AFX Analyser - 2023,Alphabet Inc.,GOOGL,US02079K3059,Equities,Internet Services,BUY,64,163.24USD,201.77USD,+23.61%
https://www.marketscreener.com/quote/stock/APPLE-INC-4849/news/APPLE-INC-UBS-keeps-its-Buy-rating-42908724/,APPLE INC  :  UBS keeps its Buy rating,"February 06, 2023 at 06:43 am EST",UBS is positive on the stock with a Buy rating. The target price is unchanged at USD 180.,© MarketScreener with dpa-AFX Analyser - 2023,Apple Inc.,AAPL,US0378331005,Equities,Phones & Handheld Devices,OUTPERFORM,46,227.55USD,240.21USD,+5.56%
https://www.marketscreener.com/quote/stock/ALPHABET-INC-24203373/news/Alphabet-A-UBS-reiterates-its-Buy-rating-42908705/,ALPHABET A  :  UBS reiterates its Buy rating,"February 06, 2023 at 06:42 am EST","In a research note published by Lloyd Walmsley, UBS advises its customers to buy the stock. The target price is unchanged and still at USD 110.",© MarketScreener with dpa-AFX Analyser - 2023,Alphabet Inc.,GOOGL,US02079K3059,Equities,Internet Services,BUY,64,163.24USD,201.77USD,+23.61%
https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/AMAZON-COM-INC-UBS-reiterates-its-Buy-rating-42908663/,AMAZON COM INC  :  UBS reiterates its Buy rating,"February 06, 2023 at 06:38 am EST","Already positive, the research from UBS and its analyst Lloyd Walmsley still consider the stock as a Buy opportunity. The target price has been raised to USD 127 from USD 118.",© MarketScreener with dpa-AFX Analyser - 2023,"Amazon.com, Inc.",AMZN,US0231351067,Equities,Department Stores,BUY,63,188.82USD,220.63USD,+16.85%
https://www.marketscreener.com/quote/stock/NETFLIX-INC-44292425/news/NETFLIX-COM-INC-Jefferies-remains-its-Buy-rating-42906446/,NETFLIX COM INC  :  Jefferies remains its Buy rating,"February 06, 2023 at 02:29 am EST",Jefferies analyst Andrew Uerkwitz maintains his Buy rating on the stock. The target price is increased from USD 400 to USD 425.,© MarketScreener with dpa-AFX Analyser - 2023,"Netflix, Inc.",NFLX,US64110L1061,Equities,Internet Services,OUTPERFORM,48,722.79USD,712.28USD,-1.45%
https://www.marketscreener.com/quote/stock/MCDONALD-S-CORPORATION-4833/news/MCDONALDS-RBC-reaffirms-its-Buy-rating-42892014/,MCDONALDS  :  RBC reaffirms its Buy rating,"February 03, 2023 at 10:05 am EST","Already positive, the research from RBC and its analyst Christopher Carril still consider the stock as a Buy opportunity. Previously set at USD 296, the target price is lowered to USD 283.",© MarketScreener with dpa-AFX Analyser - 2023,McDonald's Corporation,MCD,US5801351017,Equities,Restaurants & Bars,OUTPERFORM,37,305.04USD,305.60USD,+0.18%
https://www.marketscreener.com/quote/stock/ALPHABET-INC-24203373/news/Alphabet-A-RBC-reaffirms-its-Buy-rating-42890537/,ALPHABET A  :  RBC reaffirms its Buy rating,"February 03, 2023 at 07:49 am EST","In a research note, RBC analyst Brad Erickson has maintained his recommendation on the stock with a Buy rating. The target price is unchanged at USD 130.",© MarketScreener with dpa-AFX Analyser - 2023,Alphabet Inc.,GOOGL,US02079K3059,Equities,Internet Services,BUY,64,163.24USD,201.77USD,+23.61%
https://www.marketscreener.com/quote/stock/BOEING-4816/news/BOEING-CO-RBC-lowers-his-opinion-and-switches-to-Neutral-42890525/,BOEING CO  :  RBC lowers his opinion and switches to Neutral,"February 03, 2023 at 07:49 am EST",RBC's analyst Ken Herbert downgrades his rating from Buy to Neutral. The target price continues to be set at USD 225.,© MarketScreener with dpa-AFX Analyser - 2023,Boeing,BA,US0970231058,Equities,Aerospace & Defense,OUTPERFORM,27,151.02USD,207.04USD,+37.10%
https://www.marketscreener.com/quote/stock/ALPHABET-INC-24203373/news/Alphabet-A-JP-Morgan-remains-its-Buy-rating-42890451/,ALPHABET A  :  JP Morgan remains its Buy rating,"February 03, 2023 at 07:43 am EST","In a research note, JP Morgan analyst Douglas Anmuth has maintained his recommendation on the stock with a Buy rating. No major update to the target price set at USD 115 compared to USD 118.",© MarketScreener with dpa-AFX Analyser - 2023,Alphabet Inc.,GOOGL,US02079K3059,Equities,Internet Services,BUY,64,163.24USD,201.77USD,+23.61%
https://www.marketscreener.com/quote/stock/APPLE-INC-4849/news/APPLE-INC-Credit-Suisse-reiterates-its-Buy-rating-42889885/,APPLE INC  :  Credit Suisse reiterates its Buy rating,"February 03, 2023 at 06:39 am EST","Already positive, the research from Credit Suisse and its analyst Shannon Cross still consider the stock as a Buy opportunity. The target price remains set at USD 184.",© MarketScreener with dpa-AFX Analyser - 2023,Apple Inc.,AAPL,US0378331005,Equities,Phones & Handheld Devices,OUTPERFORM,46,227.55USD,240.21USD,+5.56%
https://www.marketscreener.com/quote/stock/ALPHABET-INC-24203373/news/Alphabet-A-Credit-Suisse-reaffirms-its-Buy-rating-42889879/,ALPHABET A  :  Credit Suisse reaffirms its Buy rating,"February 03, 2023 at 06:39 am EST",Credit Suisse is positive on the stock with a Buy rating. The target price is reduced from USD 145 to USD 136.,© MarketScreener with dpa-AFX Analyser - 2023,Alphabet Inc.,GOOGL,US02079K3059,Equities,Internet Services,BUY,64,163.24USD,201.77USD,+23.61%
https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/AMAZON-COM-INC-Credit-Suisse-reaffirms-its-Buy-rating-42889866/,AMAZON COM INC  :  Credit Suisse reaffirms its Buy rating,"February 03, 2023 at 06:39 am EST",Credit Suisse is positive on the stock with a Buy rating. The target price is lowered from USD 171 to USD 150.,© MarketScreener with dpa-AFX Analyser - 2023,"Amazon.com, Inc.",AMZN,US0231351067,Equities,Department Stores,BUY,63,188.82USD,220.63USD,+16.85%
https://www.marketscreener.com/quote/stock/APPLE-INC-4849/news/APPLE-INC-Buy-rating-from-Deutsche-Bank-42889783/,APPLE INC  :  Buy rating from Deutsche Bank,"February 03, 2023 at 06:30 am EST",Analyst Sidney Ho from Deutsche Bank research considers the stock attractive and recommends it with a Buy rating. The target price is still set at USD 160.,© MarketScreener with dpa-AFX Analyser - 2023,Apple Inc.,AAPL,US0378331005,Equities,Phones & Handheld Devices,OUTPERFORM,46,227.55USD,240.21USD,+5.56%
https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/AMAZON-COM-INC-Goldman-Sachs-reiterates-its-Buy-rating-42889769/,AMAZON COM INC  :  Goldman Sachs reiterates its Buy rating,"February 03, 2023 at 06:30 am EST",Goldman Sachs is positive on the stock with a Buy rating. The target price remains unchanged at USD 145.,© MarketScreener with dpa-AFX Analyser - 2023,"Amazon.com, Inc.",AMZN,US0231351067,Equities,Department Stores,BUY,63,188.82USD,220.63USD,+16.85%
https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/AMAZON-COM-INC-JP-Morgan-reaffirms-its-Buy-rating-42889437/,AMAZON COM INC  :  JP Morgan reaffirms its Buy rating,"February 03, 2023 at 05:56 am EST","In a research note published by Douglas Anmuth, JP Morgan advises its customers to buy the stock. The target price has been raised from USD 130 to USD 142.",© MarketScreener with dpa-AFX Analyser - 2023,"Amazon.com, Inc.",AMZN,US0231351067,Equities,Department Stores,BUY,63,188.82USD,220.63USD,+16.85%
https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/AMAZON-COM-INC-RBC-reaffirms-its-Buy-rating-42889252/,AMAZON COM INC  :  RBC reaffirms its Buy rating,"February 03, 2023 at 05:43 am EST",Brad Erickson from RBC retains his positive opinion on the stock with a Buy rating. The target price is unchanged and still at USD 135.,© MarketScreener with dpa-AFX Analyser - 2023,"Amazon.com, Inc.",AMZN,US0231351067,Equities,Department Stores,BUY,63,188.82USD,220.63USD,+16.85%
https://www.marketscreener.com/quote/stock/ALPHABET-INC-24203373/news/Alphabet-A-Buy-rating-from-Goldman-Sachs-42887409/,ALPHABET A  :  Buy rating from Goldman Sachs,"February 03, 2023 at 04:52 am EST","Already positive, the research from Goldman Sachs and its analyst Eric Sheridan still consider the stock as a Buy opportunity. The target price is slightly modified from 130 to 128 USD.",© MarketScreener with dpa-AFX Analyser - 2023,Alphabet Inc.,GOOGL,US02079K3059,Equities,Internet Services,BUY,64,163.24USD,201.77USD,+23.61%
https://www.marketscreener.com/quote/stock/APPLE-INC-4849/news/APPLE-INC-Receives-a-Buy-rating-from-JP-Morgan-42886149/,APPLE INC  :  Receives a Buy rating from JP Morgan,"February 03, 2023 at 01:46 am EST","In a research note, JP Morgan analyst Samik Chatterjee has maintained his recommendation on the stock with a Buy rating. The target price differs slightly and is now set at USD 175 versus USD 180.",© MarketScreener with dpa-AFX Analyser - 2023,Apple Inc.,AAPL,US0378331005,Equities,Phones & Handheld Devices,OUTPERFORM,46,227.55USD,240.21USD,+5.56%
https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/AMAZON-COM-INC-Jefferies-gives-a-Buy-rating-42885947/,AMAZON COM INC  :  Jefferies gives a Buy rating,"February 03, 2023 at 01:01 am EST",Jefferies is positive on the stock with a Buy rating. The target price is still set at USD 125.,© MarketScreener with dpa-AFX Analyser - 2023,"Amazon.com, Inc.",AMZN,US0231351067,Equities,Department Stores,BUY,63,188.82USD,220.63USD,+16.85%
https://www.marketscreener.com/quote/stock/ALPHABET-INC-24203373/news/Alphabet-A-Jefferies-remains-its-Buy-rating-42885937/,ALPHABET A  :  Jefferies remains its Buy rating,"February 03, 2023 at 01:00 am EST","In a research note published by Brent Thill, Jefferies advises its customers to buy the stock. The target price is still set at USD 125.",© MarketScreener with dpa-AFX Analyser - 2023,Alphabet Inc.,GOOGL,US02079K3059,Equities,Internet Services,BUY,64,163.24USD,201.77USD,+23.61%
https://www.marketscreener.com/quote/stock/FEDEX-CORPORATION-12585/news/FEDEX-UBS-keeps-its-Buy-rating-42883572/,FEDEX  :  UBS keeps its Buy rating,"February 02, 2023 at 02:30 pm EST",Thomas Wadewitz from UBS retains his positive opinion on the stock with a Buy rating. The target price continues to be set at USD 225.,© MarketScreener with dpa-AFX Analyser - 2023,FedEx Corporation,FDX,US31428X1063,Equities,Air Freight & Logistics,OUTPERFORM,31,264.36USD,308.84USD,+16.83%
https://www.marketscreener.com/quote/stock/META-PLATFORMS-INC-10547141/news/META-UBS-keeps-its-Buy-rating-42883565/,META  :  UBS keeps its Buy rating,"February 02, 2023 at 02:27 pm EST",UBS is positive on the stock with a Buy rating. The target price has been raised to USD 235 from USD 158.,© MarketScreener with dpa-AFX Analyser - 2023,"Meta Platforms, Inc.",META,US30303M1027,Equities,Internet Services,BUY,69,589.95USD,600.34USD,+1.76%
https://www.marketscreener.com/quote/stock/T-MOBILE-US-INC-24717887/news/T-MOBILE-US-Gets-a-Buy-rating-from-UBS-42883538/,T-MOBILE US  :  Gets a Buy rating from UBS,"February 02, 2023 at 02:20 pm EST",UBS analyst John Hodulik maintains his Buy rating on the stock. The target price is unchanged and still at USD 180.,© MarketScreener with dpa-AFX Analyser - 2023,"T-Mobile US, Inc.",TMUS,US8725901040,Equities,Wireless Telecommunications Services,BUY,28,213.04USD,215.90USD,+1.34%
https://www.marketscreener.com/quote/stock/META-PLATFORMS-INC-10547141/news/META-Buy-rating-from-Deutsche-Bank-42883519/,META  :  Buy rating from Deutsche Bank,"February 02, 2023 at 02:18 pm EST",Deutsche Bank is positive on the stock with a Buy rating. The target price is being increased from USD 125 to USD 200.,© MarketScreener with dpa-AFX Analyser - 2023,"Meta Platforms, Inc.",META,US30303M1027,Equities,Internet Services,BUY,69,589.95USD,600.34USD,+1.76%
https://www.marketscreener.com/quote/stock/META-PLATFORMS-INC-10547141/news/META-Gets-a-Buy-rating-from-Credit-Suisse-42882132/,META  :  Gets a Buy rating from Credit Suisse,"February 02, 2023 at 10:34 am EST",Stephen Ju from Credit Suisse retains his positive opinion on the stock with a Buy rating. The target price is being increased from USD 180 to USD 220.,© MarketScreener with dpa-AFX Analyser - 2023,"Meta Platforms, Inc.",META,US30303M1027,Equities,Internet Services,BUY,69,589.95USD,600.34USD,+1.76%
https://www.marketscreener.com/quote/stock/META-PLATFORMS-INC-10547141/news/META-JP-Morgan-gives-a-Buy-rating-42880573/,META  :  JP Morgan gives a Buy rating,"February 02, 2023 at 08:30 am EST","In a research note published by Douglas Anmuth, JP Morgan advises its customers to buy the stock. The target price is revised upwards from USD 225 to USD 150.",© MarketScreener with dpa-AFX Analyser - 2023,"Meta Platforms, Inc.",META,US30303M1027,Equities,Internet Services,BUY,69,589.95USD,600.34USD,+1.76%
https://www.marketscreener.com/quote/stock/META-PLATFORMS-INC-10547141/news/META-DZ-Bank-Upgrades-to-Neutral-42880536/,META  :  DZ Bank Upgrades to Neutral,"February 02, 2023 at 08:28 am EST",DZ Bank's analyst Ingo Wermann upgrades the rating on the company from Sell to Neutral.,© MarketScreener with dpa-AFX Analyser - 2023,"Meta Platforms, Inc.",META,US30303M1027,Equities,Internet Services,BUY,69,589.95USD,600.34USD,+1.76%
https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/AMAZON-COM-INC-Buy-rating-from-Jefferies-42879535/,AMAZON COM INC  :  Buy rating from Jefferies,"February 02, 2023 at 07:22 am EST","In a research note published by Alexander Thiel, Jefferies advises its customers to buy the stock. The target price is unchanged and still at USD 125.",© MarketScreener with dpa-AFX Analyser - 2023,"Amazon.com, Inc.",AMZN,US0231351067,Equities,Department Stores,BUY,63,188.82USD,220.63USD,+16.85%
https://www.marketscreener.com/quote/stock/META-PLATFORMS-INC-10547141/news/META-Gets-a-Buy-rating-from-Goldman-Sachs-42877273/,META  :  Gets a Buy rating from Goldman Sachs,"February 02, 2023 at 06:46 am EST","Eric Sheridan from Goldman Sachs retains his positive opinion on the stock with a Buy rating. Previously set at USD 164, the target price has been raised to USD 215.",© MarketScreener with dpa-AFX Analyser - 2023,"Meta Platforms, Inc.",META,US30303M1027,Equities,Internet Services,BUY,69,589.95USD,600.34USD,+1.76%
https://www.marketscreener.com/quote/stock/META-PLATFORMS-INC-10547141/news/META-Receives-a-Buy-rating-from-RBC-42877098/,META  :  Receives a Buy rating from RBC,"February 02, 2023 at 06:35 am EST",Brad Erickson from RBC retains his positive opinion on the stock with a Buy rating. The target price has been raised from USD 160 to USD 225.,© MarketScreener with dpa-AFX Analyser - 2023,"Meta Platforms, Inc.",META,US30303M1027,Equities,Internet Services,BUY,69,589.95USD,600.34USD,+1.76%
https://www.marketscreener.com/quote/stock/T-MOBILE-US-INC-24717887/news/T-MOBILE-US-JP-Morgan-maintains-a-Buy-rating-42875321/,T-MOBILE US  :  JP Morgan maintains a Buy rating,"February 02, 2023 at 03:36 am EST","In a research note, JP Morgan analyst Philip Cusick has maintained his recommendation on the stock with a Buy rating. The target price is unchanged at USD 200.",© MarketScreener with dpa-AFX Analyser - 2023,"T-Mobile US, Inc.",TMUS,US8725901040,Equities,Wireless Telecommunications Services,BUY,28,213.04USD,215.90USD,+1.34%
https://www.marketscreener.com/quote/stock/META-PLATFORMS-INC-10547141/news/META-Jefferies-reaffirms-its-Buy-rating-42874694/,META  :  Jefferies reaffirms its Buy rating,"February 02, 2023 at 02:21 am EST","In a research note, Jefferies analyst Brent Thill has maintained his recommendation on the stock with a Buy rating. The target price is being increased from USD 175 to USD 225.",© MarketScreener with dpa-AFX Analyser - 2023,"Meta Platforms, Inc.",META,US30303M1027,Equities,Internet Services,BUY,69,589.95USD,600.34USD,+1.76%
https://www.marketscreener.com/quote/stock/BIONTECH-SE-66771992/news/BIONTECH-UBS-remains-Neutral-42869639/,BIONTECH  :  UBS remains Neutral,"February 01, 2023 at 10:15 am EST",Eliana Merle from UBS retains his Neutral opinion on the stock. The target price is unchanged and still at USD 168.,© MarketScreener with dpa-AFX Analyser - 2023,BioNTech SE,BNTX,US09075V1026,Equities,Biotechnology & Medical Research,OUTPERFORM,19,110.07EUR,115.77EUR,+5.18%
https://www.marketscreener.com/quote/stock/MCDONALD-S-CORPORATION-4833/news/MCDONALDS-Buy-rating-from-UBS-42869607/,MCDONALDS  :  Buy rating from UBS,"February 01, 2023 at 10:12 am EST","In his latest research note, analyst Dennis Geiger confirms his positive recommendation. The broker UBS is keeping its Buy rating. The target price is unchanged and still at USD 305.",© MarketScreener with dpa-AFX Analyser - 2023,McDonald's Corporation,MCD,US5801351017,Equities,Restaurants & Bars,OUTPERFORM,37,305.04USD,305.60USD,+0.18%
https://www.marketscreener.com/quote/stock/UNITED-PARCEL-SERVICE-INC-14758/news/UNITED-PARCEL-SERVICE-INC-UBS-maintains-a-Buy-rating-42869589/,UNITED PARCEL SERVICE INC  :  UBS maintains a Buy rating,"February 01, 2023 at 10:10 am EST","In a research note, UBS analyst Thomas Wadewitz has maintained his recommendation on the stock with a Buy rating. The target price is unchanged at USD 196.",© MarketScreener with dpa-AFX Analyser - 2023,"United Parcel Service, Inc.",UPS,US9113121068,Equities,Air Freight & Logistics,OUTPERFORM,31,134.60USD,145.66USD,+8.21%
https://www.marketscreener.com/quote/stock/PFIZER-INC-23365019/news/PFIZER-INC-UBS-gives-a-Neutral-rating-42869561/,PFIZER INC  :  UBS gives a Neutral rating,"February 01, 2023 at 10:08 am EST",UBS confirms his opinion on the stock and remains Neutral. The target price is lowered from USD 47 to USD 45.,© MarketScreener with dpa-AFX Analyser - 2023,"Pfizer, Inc.",PFE,US7170811035,Equities,Pharmaceuticals,OUTPERFORM,24,29.16USD,33.52USD,+14.95%
https://www.marketscreener.com/quote/stock/T-MOBILE-US-INC-24717887/news/T-MOBILE-US-RBC-reiterates-its-Buy-rating-42869252/,T-MOBILE US  :  RBC reiterates its Buy rating,"February 01, 2023 at 09:48 am EST",Analyst Kutgun Maral from RBC research considers the stock attractive and recommends it with a Buy rating. The target price is unchanged at USD 166.,© MarketScreener with dpa-AFX Analyser - 2023,"T-Mobile US, Inc.",TMUS,US8725901040,Equities,Wireless Telecommunications Services,BUY,28,213.04USD,215.90USD,+1.34%
https://www.marketscreener.com/quote/stock/T-MOBILE-US-INC-24717887/news/T-MOBILE-US-Buy-rating-from-JP-Morgan-42868833/,T-MOBILE US  :  Buy rating from JP Morgan,"February 01, 2023 at 09:07 am EST","In a research note, JP Morgan analyst Philip Cusick has maintained his recommendation on the stock with a Buy rating. The target price remains set at USD 200.",© MarketScreener with dpa-AFX Analyser - 2023,"T-Mobile US, Inc.",TMUS,US8725901040,Equities,Wireless Telecommunications Services,BUY,28,213.04USD,215.90USD,+1.34%
https://www.marketscreener.com/quote/stock/MCDONALD-S-CORPORATION-4833/news/MCDONALDS-Credit-Suisse-maintains-a-Buy-rating-42868287/,MCDONALDS  :  Credit Suisse maintains a Buy rating,"February 01, 2023 at 08:30 am EST","In a research note published by Lauren Silberman, Credit Suisse advises its customers to buy the stock. The target price differs slightly and is now set at USD 300 versus USD 298.",© MarketScreener with dpa-AFX Analyser - 2023,McDonald's Corporation,MCD,US5801351017,Equities,Restaurants & Bars,OUTPERFORM,37,305.04USD,305.60USD,+0.18%
https://www.marketscreener.com/quote/stock/UNITED-PARCEL-SERVICE-INC-14758/news/UNITED-PARCEL-SERVICE-INC-JP-Morgan-reiterates-its-Neutral-rating-42868241/,UNITED PARCEL SERVICE INC  :  JP Morgan reiterates its Neutral rating,"February 01, 2023 at 08:25 am EST","In his latest research note, analyst Brian Ossenbeck confirms his recommendation. The broker JP Morgan is keeping its Neutral rating. The target price remains unchanged at USD 181.",© MarketScreener with dpa-AFX Analyser - 2023,"United Parcel Service, Inc.",UPS,US9113121068,Equities,Air Freight & Logistics,OUTPERFORM,31,134.60USD,145.66USD,+8.21%
https://www.marketscreener.com/quote/stock/MCDONALD-S-CORPORATION-4833/news/MCDONALDS-JP-Morgan-gives-a-Buy-rating-42868231/,MCDONALDS  :  JP Morgan gives a Buy rating,"February 01, 2023 at 08:24 am EST","In a research note published by John Ivankoe, JP Morgan advises its customers to buy the stock. The target price remains set at USD 262.",© MarketScreener with dpa-AFX Analyser - 2023,McDonald's Corporation,MCD,US5801351017,Equities,Restaurants & Bars,OUTPERFORM,37,305.04USD,305.60USD,+0.18%
https://www.marketscreener.com/quote/stock/PFIZER-INC-23365019/news/PFIZER-INC-JP-Morgan-remains-Neutral-42868200/,PFIZER INC  :  JP Morgan remains Neutral,"February 01, 2023 at 08:21 am EST","In a research note, JP Morgan analyst Chris Schott has maintained his recommendation on the stock with a Neutral rating. The target price has been revised downwards and is now set at USD 45 as compared to USD 50 previously.",© MarketScreener with dpa-AFX Analyser - 2023,"Pfizer, Inc.",PFE,US7170811035,Equities,Pharmaceuticals,OUTPERFORM,24,29.16USD,33.52USD,+14.95%
https://www.marketscreener.com/quote/stock/UNITED-PARCEL-SERVICE-INC-14758/news/UNITED-PARCEL-SERVICE-INC-Gets-a-Buy-rating-from-Credit-Suisse-42865005/,UNITED PARCEL SERVICE INC  :  Gets a Buy rating from Credit Suisse,"February 01, 2023 at 06:18 am EST",Credit Suisse analyst Ariel Rosa maintains his Buy rating on the stock. The target price is decreased from USD 213 to USD 206.,© MarketScreener with dpa-AFX Analyser - 2023,"United Parcel Service, Inc.",UPS,US9113121068,Equities,Air Freight & Logistics,OUTPERFORM,31,134.60USD,145.66USD,+8.21%
https://www.marketscreener.com/quote/stock/MCDONALD-S-CORPORATION-4833/news/MCDONALDS-Receives-a-Buy-rating-from-RBC-42857867/,MCDONALDS  :  Receives a Buy rating from RBC,"January 31, 2023 at 09:15 am EST",Christopher Carril from RBC retains his positive opinion on the stock with a Buy rating. The target price is unchanged at USD 296.,© MarketScreener with dpa-AFX Analyser - 2023,McDonald's Corporation,MCD,US5801351017,Equities,Restaurants & Bars,OUTPERFORM,37,305.04USD,305.60USD,+0.18%
https://www.marketscreener.com/quote/stock/UNITED-PARCEL-SERVICE-INC-14758/news/UNITED-PARCEL-SERVICE-INC-JP-Morgan-gives-a-Neutral-rating-42857455/,UNITED PARCEL SERVICE INC  :  JP Morgan gives a Neutral rating,"January 31, 2023 at 08:46 am EST",JP Morgan confirms his opinion on the stock and remains Neutral. The target price remains unchanged at USD 181.,© MarketScreener with dpa-AFX Analyser - 2023,"United Parcel Service, Inc.",UPS,US9113121068,Equities,Air Freight & Logistics,OUTPERFORM,31,134.60USD,145.66USD,+8.21%
https://www.marketscreener.com/quote/stock/PFIZER-INC-23365019/news/PFIZER-INC-Gets-a-Neutral-rating-from-JP-Morgan-42857446/,PFIZER INC  :  Gets a Neutral rating from JP Morgan,"January 31, 2023 at 08:46 am EST",JP Morgan confirms his opinion on the stock and remains Neutral. The target price remains set at USD 50.,© MarketScreener with dpa-AFX Analyser - 2023,"Pfizer, Inc.",PFE,US7170811035,Equities,Pharmaceuticals,OUTPERFORM,24,29.16USD,33.52USD,+14.95%
